GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
11001000300,140,11,001,47900,548,,,Census Tract 3,6233,2912,5706,2881,6233,5706,5497,4951,139,175,11,10,352,328,1,2,76,92,157,148
11001001100,140,11,001,47900,548,,,Census Tract 11,4779,2234,4428,1891,4779,4428,4012,3736,290,252,9,2,273,235,6,3,51,72,138,128
11001004400,140,11,001,47900,548,,,Census Tract 44,4572,2651,2589,1513,4572,2589,2989,738,1016,1523,24,9,260,53,0,0,158,186,125,80
11001005800,140,11,001,47900,548,,,Census Tract 58,2830,2306,1470,1159,2830,1470,1806,741,265,203,7,2,602,491,4,1,53,12,93,20
11001009203,140,11,001,47900,548,,,Census Tract 92.03,2582,1259,2861,1255,2582,2861,280,63,2117,2675,7,15,40,19,2,0,73,37,63,52
11001002202,140,11,001,47900,548,,,Census Tract 22.02,3087,1434,3013,1434,3087,3013,285,78,2177,2702,26,20,28,9,1,0,429,124,141,80
11001002301,140,11,001,47900,548,,,Census Tract 23.01,2974,1168,2995,1154,2974,2995,474,132,2137,2639,20,9,37,14,2,3,229,133,75,65
11001002302,140,11,001,47900,548,,,Census Tract 23.02,2036,1573,1345,587,2036,1345,1022,402,870,848,10,9,60,21,0,0,21,32,53,33
11001002400,140,11,001,47900,548,,,Census Tract 24,3618,1384,3580,1369,3618,3580,793,261,2293,2966,15,5,60,14,1,1,362,237,94,96
11001004100,140,11,001,47900,548,,,Census Tract 41,2708,1702,2570,1706,2708,2570,2261,2221,115,98,9,7,181,163,3,4,77,28,62,49
11001007404,140,11,001,47900,548,,,Census Tract 74.04,3310,1308,3314,1372,3310,3314,41,22,3165,3267,4,3,8,0,0,0,28,1,64,21
11001007406,140,11,001,47900,548,,,Census Tract 74.06,3063,1066,3227,1047,3063,3227,20,5,2984,3208,5,5,2,0,0,0,17,1,35,8
11001007407,140,11,001,47900,548,,,Census Tract 74.07,2587,1203,2373,1066,2587,2373,32,29,2499,2305,3,10,11,8,0,1,6,4,36,16
11001008001,140,11,001,47900,548,,,Census Tract 80.01,2784,1391,2578,1291,2784,2578,1321,322,1247,2165,10,4,65,27,1,0,57,22,83,38
11001009801,140,11,001,47900,548,,,Census Tract 98.01,1575,766,2091,833,1575,2091,16,1,1526,2051,3,6,5,10,0,0,4,13,21,10
