GEOID,SUMLEV,STATE,COUNTY,CBSA,CSA,NECTA,CNECTA,NAME,POP100,HU100,POP100.2000,HU100.2000,P003001,P003001.2000,P003002,P003002.2000,P003003,P003003.2000,P003004,P003004.2000,P003005,P003005.2000,P003006,P003006.2000,P003007,P003007.2000,P003008,P003008.2000
04013109200,140,04,013,38060,999,,,Census Tract 1092,4096,1703,4724,1683,4096,4724,1819,2112,242,299,112,131,73,137,6,6,1704,1769,140,270
04013109300,140,04,013,38060,999,,,Census Tract 1093,4670,1153,4707,1147,4670,4707,2176,2757,239,188,100,89,54,54,2,3,1937,1374,162,242
04013109400,140,04,013,38060,999,,,Census Tract 1094,8290,2596,7814,2594,8290,7814,4033,4849,555,488,181,201,62,105,8,9,3115,1812,336,350
04013109500,140,04,013,38060,999,,,Census Tract 1095,4867,1405,4496,1371,4867,4496,2671,2947,279,374,81,102,75,82,13,3,1560,835,188,153
04013109601,140,04,013,38060,999,,,Census Tract 1096.01,4723,1411,5144,1408,4723,5144,2369,2706,271,422,83,41,20,78,14,6,1747,1643,219,248
04013109602,140,04,013,38060,999,,,Census Tract 1096.02,5719,1815,6050,1712,5719,6050,3493,3337,378,615,133,172,51,79,4,11,1414,1562,246,274
04013109603,140,04,013,38060,999,,,Census Tract 1096.03,4450,1247,4558,1243,4450,4558,2410,2386,240,382,74,81,32,91,6,5,1492,1375,196,238
04013109604,140,04,013,38060,999,,,Census Tract 1096.04,3814,1057,4047,1115,3814,4047,2434,2600,161,253,74,40,14,44,0,1,1005,973,126,136
04013109701,140,04,013,38060,999,,,Census Tract 1097.01,7467,2649,6918,2290,7467,6918,4259,3832,447,792,107,185,58,120,11,16,2342,1700,243,273
04013109702,140,04,013,38060,999,,,Census Tract 1097.02,5053,1308,4989,1300,5053,4989,2520,2749,156,272,63,73,46,48,0,7,2113,1634,155,206
04013109703,140,04,013,38060,999,,,Census Tract 1097.03,2742,886,2531,794,2742,2531,1535,1237,120,185,32,50,40,39,4,10,921,863,90,147
04013109704,140,04,013,38060,999,,,Census Tract 1097.04,2360,612,2307,613,2360,2307,1141,1443,105,116,45,34,12,17,3,4,968,587,86,106
04013109705,140,04,013,38060,999,,,Census Tract 1097.05,1803,492,1842,493,1803,1842,835,1048,92,178,19,17,15,42,1,1,790,479,51,77
04013109801,140,04,013,38060,999,,,Census Tract 1098.01,3758,1107,3880,1069,3758,3880,1848,1894,201,326,76,74,29,38,0,3,1466,1346,138,199
04013109802,140,04,013,38060,999,,,Census Tract 1098.02,4546,1199,4543,1188,4546,4543,2457,2384,157,239,70,62,44,68,2,3,1673,1606,143,181
04013109900,140,04,013,38060,999,,,Census Tract 1099,7080,1954,6434,1744,7080,6434,3573,4052,311,340,126,99,91,119,14,12,2716,1582,249,230
04013110001,140,04,013,38060,999,,,Census Tract 1100.01,4529,1076,4329,1047,4529,4329,2146,1923,146,177,43,73,21,44,5,5,2014,1938,154,169
04013110002,140,04,013,38060,999,,,Census Tract 1100.02,4339,1273,4494,1258,4339,4494,1972,2070,169,140,70,67,20,25,10,5,1931,1957,167,230
04013110100,140,04,013,38060,999,,,Census Tract 1101,6612,1988,7592,1979,6612,7592,2993,3150,178,200,123,177,115,159,6,9,2949,3617,248,280
04013110400,140,04,013,38060,999,,,Census Tract 1104,5125,2478,6019,2490,5125,6019,3511,4025,288,327,219,156,156,201,9,15,709,1037,233,258
04013110501,140,04,013,38060,999,,,Census Tract 1105.01,2899,2191,2625,1913,2899,2625,1839,1918,354,192,161,122,185,60,10,6,247,256,103,68
04013110502,140,04,013,38060,999,,,Census Tract 1105.02,2319,1676,2100,1463,2319,2100,1446,1534,229,154,162,98,58,47,2,5,320,204,102,55
04013110600,140,04,013,38060,999,,,Census Tract 1106,4881,2649,5728,2562,4881,5728,3188,3639,308,312,317,372,98,74,7,8,761,1125,202,198
